DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s]
1/13/2015,18,0.0853,96.4643,247.4166,-1.8008,97.4033,-1.0000,1.4610
1/13/2015,19,0.0832,107.3975,256.3094,-2.2669,97.2350,-1.0000,1.3827
1/13/2015,20,0.2182,118.7503,265.1766,-2.2727,95.3783,-1.0000,0.3665
1/13/2015,21,0.4767,130.2494,274.8549,-2.3417,94.8933,-1.0000,0.0000
1/13/2015,22,0.6561,141.5397,286.8179,-2.3451,94.6483,-1.0000,0.0000
1/13/2015,23,1.3021,151.9169,304.2452,-2.3738,94.7117,-1.0000,0.0000
1/14/2015,0,1.1826,159.5270,333.4585,-2.8090,93.5750,-1.0000,0.4020
1/14/2015,1,0.3246,160.7281,68.6957,-2.7655,92.6933,-1.0000,0.7725
1/14/2015,2,0.4665,154.6347,48.4807,-2.6764,92.1033,-1.0000,0.2396
1/14/2015,3,0.4083,144.8032,68.6662,-2.7438,90.5383,-1.0000,0.3700
1/14/2015,4,0.6374,133.6788,81.8109,-2.8952,88.1317,-1.0000,1.0257
1/14/2015,5,4.3342,122.1894,91.9696,-3.5886,88.3683,-1.0000,0.7287
1/14/2015,6,5.2692,110.7526,100.9704,-4.7493,90.8400,-1.0000,0.7511
1/14/2015,7,4.5635,99.6511,109.7799,-5.1802,90.1917,-1.0000,1.1562
1/14/2015,8,24.9382,89.0037,119.0521,-5.5695,82.7087,0.1000,1.4065
1/14/2015,9,158.8473,79.5585,129.3289,-3.1468,72.9523,3.4333,0.6465
1/14/2015,10,318.1482,71.4708,141.0756,-0.3257,66.8203,3.3333,1.0089
1/14/2015,11,443.3268,65.3377,154.5684,0.5148,66.9617,2.6167,1.8902
1/14/2015,12,518.1127,61.7914,169.6425,1.7780,62.3852,0.0000,1.1888
1/14/2015,13,520.1339,61.2954,185.4976,1.8980,62.4947,0.2000,1.5281
1/14/2015,14,473.5285,63.9217,200.9325,3.2953,56.9810,0.3500,0.9717
1/14/2015,15,340.7359,69.3094,214.9699,4.7091,51.1718,51.9167,0.6635
1/14/2015,16,159.0571,76.8552,227.2538,3.6767,53.5295,19.5000,1.3356
1/14/2015,17,51.4506,85.8642,237.9539,3.4017,52.4145,-0.3333,0.5871
1/14/2015,18,6.0629,96.2849,247.4970,1.1728,68.3107,-1.0000,0.9082
1/14/2015,19,6.1282,107.2235,256.4052,1.0534,65.9530,-1.0000,1.0483
1/14/2015,20,6.3596,118.5794,265.2881,1.0309,60.8595,-1.0000,1.4844
1/14/2015,21,7.0973,130.0783,274.9831,2.0375,41.6062,-1.0000,2.4881
1/14/2015,22,7.1567,141.3634,286.9598,3.4155,30.8247,-1.0000,2.9305
1/14/2015,23,7.0585,151.7290,304.3688,3.6463,28.3133,-1.0000,3.0887
1/15/2015,0,7.0571,159.3320,333.4161,3.7637,26.8720,-1.0000,3.4950
1/15/2015,1,7.1136,160.5725,68.3432,3.9436,25.9172,-1.0000,3.9990
1/15/2015,2,7.2013,154.5451,48.0693,3.9534,25.1423,-1.0000,3.5562
1/15/2015,3,7.1791,144.7522,68.3321,3.9051,25.1028,-1.0000,3.5276
1/15/2015,4,7.1693,133.6431,81.5398,3.9269,23.9610,-1.0000,3.7196
1/15/2015,5,7.2844,122.1564,91.7375,4.0898,22.9153,-1.0000,3.7904
1/15/2015,6,6.4317,110.7144,100.7613,2.9101,25.9730,-1.0000,1.8226
1/15/2015,7,6.5313,99.6021,109.5839,1.6491,29.0043,-1.0000,1.0236
1/15/2015,8,30.6002,88.9412,118.8635,2.0738,27.8742,-0.7333,0.3634
1/15/2015,9,166.0117,79.4730,129.1459,3.8907,30.0318,0.0000,0.5683
1/15/2015,10,324.3654,71.3593,140.9013,4.4875,30.1248,0.4167,0.9296
1/15/2015,11,453.6607,65.1977,154.4120,6.7538,26.5722,0.0000,1.1951
1/15/2015,12,528.4817,61.6243,169.5186,9.0743,23.0392,0.0000,1.0387
1/15/2015,13,539.1150,61.1077,185.4195,11.6902,17.5880,0.0000,1.5023
1/15/2015,14,487.9849,63.7233,200.9039,12.5830,16.8547,0.0000,1.9821
1/15/2015,15,377.0327,69.1096,214.9839,12.9898,14.7630,0.0000,1.9537
1/15/2015,16,223.0336,76.6603,227.2999,12.9860,14.9108,0.0000,1.4747
1/15/2015,17,57.3765,85.6747,238.0231,11.3737,16.9915,-0.3500,0.4823
1/15/2015,18,7.0805,96.1029,247.5839,7.9883,22.4597,-1.0000,1.4712
1/15/2015,19,7.0664,107.0472,256.5079,6.6853,25.2933,-1.0000,1.9540
1/15/2015,20,8.3330,118.4064,265.4070,7.1158,21.5292,-1.0000,2.8611
1/15/2015,21,8.3338,129.9052,275.1197,8.8343,14.8743,-1.0000,2.4368
1/15/2015,22,8.2637,141.1846,287.1114,8.8378,13.8822,-1.0000,1.6202
1/15/2015,23,8.5925,151.5377,304.5040,9.4233,12.0097,-1.0000,2.4555
1/16/2015,0,8.3835,159.1316,333.3873,9.2412,11.4297,-1.0000,2.6317
1/16/2015,1,8.1793,160.4093,73.9990,9.4843,10.5845,-1.0000,2.8675
1/16/2015,2,7.0770,154.4476,47.6556,8.7062,11.3102,-1.0000,2.0916
1/16/2015,3,6.2456,144.6941,67.9927,8.6040,11.0047,-1.0000,0.8373
1/16/2015,4,5.6334,133.6009,81.2634,8.2744,11.4273,-1.0000,1.2443
1/16/2015,5,5.7324,122.1171,91.5006,8.7800,10.0634,-1.0000,0.8341
1/16/2015,6,7.1167,110.6702,100.5479,8.5270,9.8146,-1.0000,1.5527
1/16/2015,7,4.8382,99.5470,109.3842,7.2666,12.2408,-1.0000,2.1249
1/16/2015,8,14.7880,88.8641,118.6717,8.6390,10.0282,4.1500,1.2020
1/16/2015,9,27.5469,79.3809,128.9603,7.5309,12.8993,86.7500,1.6168
1/16/2015,10,64.4412,71.2409,140.7251,8.8546,10.5034,95.6167,0.9686
1/16/2015,11,110.9583,65.0508,154.2550,9.1562,12.1577,96.6333,1.1203
1/16/2015,12,111.6305,61.4504,169.3958,10.2793,10.4223,96.5000,0.7130
1/16/2015,13,366.1529,60.9136,185.3444,11.7693,11.8970,50.6000,0.9953
1/16/2015,14,201.9279,63.5193,200.8798,12.6765,10.2351,29.9000,1.4867
1/16/2015,15,131.6624,68.9051,215.0036,13.2010,11.5927,52.4500,3.0228
1/16/2015,16,234.9326,76.4615,227.3521,15.4832,11.2818,64.6667,4.0297
1/16/2015,17,43.4804,85.4905,238.0987,14.3227,11.0777,25.6500,5.0674
1/16/2015,18,6.3375,95.9101,247.6774,13.5118,10.7650,-1.0000,4.2980
1/16/2015,19,6.0099,106.8687,256.6175,12.3833,12.2408,-1.0000,1.4845
1/16/2015,20,5.9882,118.2315,265.5332,12.9205,12.8053,-1.0000,2.4348
1/16/2015,21,5.1335,129.7300,275.2644,12.1798,13.4547,-1.0000,4.8968
1/16/2015,22,5.5350,141.0034,287.2725,11.7273,17.2592,-1.0000,7.8832
1/16/2015,23,5.9995,151.3429,304.6505,10.2480,18.7633,-1.0000,3.4549
1/17/2015,0,5.8896,158.9259,333.3718,9.5512,21.3693,-1.0000,1.9075
1/17/2015,1,6.0818,160.2385,73.6633,8.8252,23.8948,-1.0000,2.7066
1/17/2015,2,5.9854,154.3423,47.2403,7.5988,29.7992,-1.0000,4.7479
1/17/2015,3,2.5736,144.6290,67.6482,5.4108,44.0650,-1.0000,4.8993
1/17/2015,4,4.5630,133.5522,80.9819,3.5887,50.8928,-1.0000,7.7032
1/17/2015,5,6.4730,122.0717,91.2590,3.5926,40.0287,-1.0000,6.4533
1/17/2015,6,6.7335,110.6199,100.3304,2.6580,39.2468,-1.0000,5.1006
1/17/2015,7,7.4440,99.4857,109.1808,3.1690,32.0648,-1.0000,5.1665
1/17/2015,8,33.6245,88.7895,118.4768,3.5856,28.2522,-0.0833,11.4070
1/17/2015,9,172.4203,79.2824,128.7721,4.6482,23.1923,3.6500,5.4899
1/17/2015,10,339.5131,71.1159,140.5472,7.4134,17.4268,4.2333,2.0221
1/17/2015,11,468.7436,64.8971,154.0975,8.8640,13.3817,3.7500,1.6116
1/17/2015,12,546.3168,61.2696,169.2742,8.8175,12.1992,1.9833,3.5151
1/17/2015,13,557.6865,60.7131,185.2723,9.9158,9.9458,0.9000,2.7457
1/17/2015,14,348.2484,63.3097,200.8605,9.7142,9.5468,18.0667,4.0724
1/17/2015,15,172.0258,68.6959,215.0290,9.1848,9.1407,44.9833,3.9796
1/17/2015,16,213.9082,76.2590,227.4105,9.9253,8.8570,43.8667,4.5033
1/17/2015,17,68.3816,85.3030,238.1806,9.0607,8.6010,10.2167,5.7411
1/17/2015,18,8.4977,95.7153,247.7775,8.0483,8.4856,-1.0000,3.7030
1/17/2015,19,6.7322,106.6882,256.7339,8.2042,7.4997,-1.0000,4.3571
1/17/2015,20,4.4311,118.0547,265.6668,8.1370,7.8510,-1.0000,2.4219
1/17/2015,21,4.3541,129.5528,275.4172,6.9042,9.6692,-1.0000,1.6068
1/17/2015,22,5.6892,140.8198,287.4429,6.7704,9.8903,-1.0000,1.3240
1/17/2015,23,6.3432,151.1447,304.8083,6.8206,9.8387,-1.0000,1.6668
1/18/2015,0,6.8634,158.7150,333.3695,5.4226,11.8410,-1.0000,1.4890
1/18/2015,1,7.6084,160.0602,73.3366,5.6115,10.7050,-1.0000,1.4173
1/18/2015,2,8.7534,154.2291,46.8240,8.3366,6.7422,-1.0000,3.0380
1/18/2015,3,8.5419,144.5567,67.2992,11.9323,3.3344,-1.0000,5.6950
1/18/2015,4,6.5746,133.4970,80.6955,11.2058,5.4749,-1.0000,2.9726
1/18/2015,5,6.2541,122.0201,91.0130,9.2102,8.3073,-1.0000,1.6833
1/18/2015,6,5.7911,110.5635,100.1090,7.7337,9.8389,-1.0000,1.6006
1/18/2015,7,6.8812,99.4182,108.9740,7.8208,11.9007,-1.0000,0.9999
1/18/2015,8,18.0224,88.7003,118.2788,7.4622,17.7433,1.8667,1.9952
1/18/2015,9,114.4133,79.1774,128.5815,9.9557,19.9742,17.4667,1.7499
1/18/2015,10,241.8305,70.9842,140.3677,11.4852,22.2432,19.2833,3.5321
1/18/2015,11,317.8015,64.7365,153.9396,13.1808,24.5385,29.9500,5.7277
1/18/2015,12,426.4698,61.0822,169.1539,13.7355,24.1135,65.9167,7.3788
1/18/2015,13,604.4054,60.5064,185.2034,14.5908,22.4433,26.2000,8.8339
1/18/2015,14,483.3978,63.0946,200.8458,14.6543,21.8830,29.2000,8.4399
1/18/2015,15,346.5254,68.4822,215.0601,14.1540,22.1315,33.5333,8.2202
1/18/2015,16,175.4558,76.0528,227.4751,13.5912,22.9683,40.6000,7.2385
1/18/2015,17,83.6712,85.1122,238.2690,13.8118,21.5735,20.5333,4.6053
1/18/2015,18,9.1074,95.5187,247.8842,12.3293,22.1382,-1.0000,2.0144
1/18/2015,19,5.6712,106.5057,256.8571,11.6982,23.2883,-1.0000,3.1942
1/18/2015,20,5.3539,117.8761,265.8075,11.5833,23.5603,-1.0000,1.8474
1/18/2015,21,4.7969,129.3738,275.5779,11.6413,22.7083,-1.0000,1.4506
1/18/2015,22,4.9600,140.6338,287.6225,11.3135,23.1155,-1.0000,3.0719
1/18/2015,23,5.7983,150.9433,304.9769,10.9987,23.1660,-1.0000,4.3798
1/19/2015,0,6.1393,158.4990,333.3801,10.7045,24.5780,-1.0000,4.6231
1/19/2015,1,6.7663,159.8746,79.0192,10.7545,23.6962,-1.0000,4.8612
1/19/2015,2,6.4343,154.1081,46.4072,10.8943,23.6178,-1.0000,4.7307
1/19/2015,3,6.4367,144.4773,66.9460,10.6248,24.6012,-1.0000,2.4473
1/19/2015,4,6.3029,133.4352,80.4046,10.0192,26.2008,-1.0000,2.5730
1/19/2015,5,6.2873,121.9621,90.7628,9.7248,26.1188,-1.0000,3.1110
1/19/2015,6,6.6506,110.5008,99.8838,9.5208,25.8160,-1.0000,3.8495
1/19/2015,7,6.5581,99.3445,108.7638,10.0635,23.4123,-1.0000,3.2802
1/19/2015,8,27.2847,88.6135,118.0780,10.1168,23.2187,2.5500,4.3696
1/19/2015,9,118.5473,79.0660,128.3886,10.4750,23.4145,45.4500,3.1739
1/19/2015,10,283.4135,70.8459,140.1867,11.9330,22.2283,27.2333,1.4529
1/19/2015,11,467.6648,64.5692,153.7814,13.2660,19.8270,3.9000,2.6645
1/19/2015,12,552.5503,60.8882,169.0349,14.3087,18.8672,16.5000,1.9853
1/19/2015,13,331.0871,60.2935,185.1377,13.6067,20.7595,60.7500,1.1992
1/19/2015,14,294.9007,62.8741,200.8360,11.6462,29.6208,68.4167,3.3250
1/19/2015,15,310.2833,68.2641,215.0970,11.3092,31.8967,21.1333,2.2286
1/19/2015,16,169.0637,75.8431,227.5460,11.1635,31.5073,48.8000,1.1810
1/19/2015,17,46.3802,84.9182,238.3638,9.6060,37.4647,25.7667,1.8064
1/19/2015,18,5.8542,95.3203,247.9973,7.5293,43.7780,-1.0000,1.0819
1/19/2015,19,5.1814,106.3214,256.9870,5.9509,49.7665,-1.0000,0.5870
1/19/2015,20,4.0955,117.6958,265.9555,4.6982,55.3798,-1.0000,0.3630
1/19/2015,21,3.2086,129.1929,275.7466,3.8318,60.5978,-1.0000,1.0564
1/19/2015,22,4.1072,140.4457,287.8111,3.3271,61.1048,-1.0000,0.6849
1/19/2015,23,3.0120,150.7387,305.1562,2.8634,59.8927,-1.0000,2.1121
1/20/2015,0,4.5500,158.2780,333.4032,2.0053,61.2970,-1.0000,0.9637
1/20/2015,1,3.6055,159.6818,78.7115,2.0578,57.6277,-1.0000,0.8377
1/20/2015,2,1.4742,153.9792,45.9907,1.0574,70.9693,-1.0000,1.5432
1/20/2015,3,2.5633,144.3907,66.5890,-0.6652,85.2835,-1.0000,1.7776
1/20/2015,4,0.6609,133.3668,80.1094,-0.7443,85.8767,-1.0000,1.0912
1/20/2015,5,0.3816,121.8979,90.5086,-0.9438,87.2417,-1.0000,0.8618
1/20/2015,6,0.8795,110.4321,99.6550,-1.3786,90.2317,-1.0000,1.3876
1/20/2015,7,5.2140,99.2647,108.5504,-2.0449,91.2250,-1.0000,0.5805
1/20/2015,8,32.5476,88.5123,117.8744,-2.5579,93.7517,0.3167,0.8041
1/20/2015,9,144.7827,78.9482,128.1934,-1.9411,94.4367,40.8000,1.4237
1/20/2015,10,313.2503,70.7010,140.0042,-0.0622,84.7148,18.6333,0.7480
1/20/2015,11,462.5396,64.3953,153.6230,2.4238,67.4005,1.4333,1.7252
1/20/2015,12,558.4867,60.6877,168.9173,3.6900,52.3690,16.1000,2.5713
1/20/2015,13,455.5951,60.0746,185.0753,4.1871,46.1515,43.0500,2.6993
1/20/2015,14,182.9398,62.6484,200.8310,3.3639,41.2818,77.2333,2.0973
1/20/2015,15,144.2013,68.0417,215.1398,3.2479,35.0003,73.0833,2.5869
1/20/2015,16,67.3342,75.6299,227.6231,2.7067,34.6112,54.8000,2.2167
1/20/2015,17,26.4572,84.7212,238.4650,2.2132,36.4143,28.1167,1.5356
1/20/2015,18,5.6550,95.1119,248.1170,1.2508,40.0883,-1.0000,1.3302
1/20/2015,19,2.1673,106.1354,257.1236,0.4776,43.7370,-1.0000,2.0583
1/20/2015,20,1.3254,117.5139,266.1104,-0.0039,52.1018,-1.0000,1.2433
1/20/2015,21,1.5432,129.0104,275.9230,-0.1419,53.2245,-1.0000,0.2987
1/20/2015,22,1.4078,140.2553,288.0085,-0.5179,54.6207,-1.0000,1.3219
1/20/2015,23,0.9347,150.5309,305.3458,-1.0282,51.4250,-1.0000,2.5926
1/21/2015,0,1.0613,158.0522,333.4388,-1.5162,51.3640,-1.0000,1.7942
1/21/2015,1,1.1910,159.4818,78.4137,-1.7118,50.9348,-1.0000,1.8548
1/21/2015,2,1.1009,153.8425,45.5749,-2.1515,52.0712,-1.0000,2.1237
1/21/2015,3,1.1162,144.2968,66.2287,-2.7106,57.1502,-1.0000,1.6412
1/21/2015,4,2.1269,133.2918,79.8102,-3.2699,60.0257,-1.0000,1.0826
1/21/2015,5,1.4190,121.8273,90.2506,-3.3375,60.5878,-1.0000,1.0825
1/21/2015,6,1.0736,110.3571,99.4227,-3.4895,64.4318,-1.0000,1.4618
1/21/2015,7,0.6875,99.1787,108.3339,-3.6413,68.5257,-1.0000,1.4742
1/21/2015,8,4.8747,88.4135,117.6681,-4.0866,81.8637,4.7667,1.5600
1/21/2015,9,37.4486,78.8240,127.9962,-4.4667,93.5150,80.9333,1.5620
1/21/2015,10,83.0294,70.5495,139.8204,-4.2624,93.2117,96.1167,1.5449
1/21/2015,11,155.4709,64.2147,153.4644,-4.2625,92.9450,96.6333,2.1725
1/21/2015,12,214.4188,60.4806,168.8012,-4.0913,90.9083,98.1833,2.3028
1/21/2015,13,165.5433,59.8498,185.0163,-4.7330,90.2517,98.2833,2.5285
1/21/2015,14,215.2920,62.4176,200.8311,-4.2112,85.0973,97.3667,1.3026
1/21/2015,15,207.7591,67.8151,215.1885,-3.5948,73.0873,96.8333,0.7832
1/21/2015,16,85.7070,75.4136,227.7066,-4.8556,82.8632,95.0000,1.7042
1/21/2015,17,16.0283,84.5214,238.5726,-5.8734,94.0450,39.1167,1.1247
1/21/2015,18,1.1602,94.9105,248.2431,-5.9847,94.0917,-1.0000,0.8935
1/21/2015,19,1.4436,105.9477,257.2668,-5.9882,93.1700,-1.0000,1.8431
1/21/2015,20,3.0195,117.3305,266.2724,-6.1493,86.2088,-1.0000,1.8646
1/21/2015,21,4.8505,128.8262,276.1070,-6.9569,77.9962,-1.0000,1.5056
1/21/2015,22,4.7448,140.0629,288.2146,-7.3179,76.5490,-1.0000,1.6338
1/21/2015,23,5.5503,150.3201,305.5454,-8.1653,76.2918,-1.0000,1.9388
1/22/2015,0,5.8084,157.8217,333.4864,-8.5520,73.7933,-1.0000,1.8965
1/22/2015,1,6.0519,159.2748,84.1262,-8.6965,70.9733,-1.0000,2.2398
1/22/2015,2,6.0710,153.6980,45.1606,-9.1553,67.4788,-1.0000,1.9094
1/22/2015,3,6.2296,144.1957,65.8654,-9.5698,61.5403,-1.0000,2.0382
1/22/2015,4,6.6802,133.2100,79.5072,-9.4940,54.7413,-1.0000,2.0601
1/22/2015,5,7.2115,121.7504,89.9890,-8.7766,48.0068,-1.0000,2.1044
1/22/2015,6,7.1571,110.2759,99.1872,-8.3440,44.1067,-1.0000,2.1156
1/22/2015,7,7.1459,99.0865,108.1146,-8.3869,42.1022,-1.0000,1.9442
1/22/2015,8,38.0935,88.3002,117.4594,-8.1011,41.2393,-0.6667,2.2072
1/22/2015,9,191.7280,78.6934,127.7969,-5.4509,34.6270,0.0000,1.5647
1/22/2015,10,365.6945,70.3916,139.6354,-2.2667,29.2788,0.0000,0.9819
1/22/2015,11,502.4286,64.0276,153.3058,0.2846,27.9590,0.3167,0.8486
1/22/2015,12,577.8524,60.2672,168.6868,1.0617,29.7462,0.0000,1.4576
1/22/2015,13,589.5155,59.6190,184.9609,1.8881,27.7773,0.0000,1.3941
1/22/2015,14,534.4478,62.1818,200.8362,3.4595,26.7733,0.0000,0.5214
1/22/2015,15,415.8308,67.5845,215.2431,3.4990,26.5057,0.0000,0.5821
1/22/2015,16,257.7842,75.1940,227.7963,3.3353,21.4470,0.0000,0.5524
1/22/2015,17,81.4633,84.3188,238.6865,2.5992,26.9660,-0.2000,0.4561
1/22/2015,18,7.7950,94.7077,248.3756,-1.3475,39.1572,-1.0000,1.6179
1/22/2015,19,7.0965,105.7585,257.4166,-1.1825,36.4638,-1.0000,1.4713
1/22/2015,20,6.6238,117.1457,266.4413,-2.3689,37.4865,-1.0000,1.4825
1/22/2015,21,7.2563,128.6405,276.2986,-2.2357,33.9615,-1.0000,2.1157
1/22/2015,22,7.9289,139.8685,288.4292,-0.7553,24.8188,-1.0000,2.8246
1/22/2015,23,7.7611,150.1064,305.7550,-0.1919,22.0562,-1.0000,3.1677
1/23/2015,0,7.6380,157.5865,333.5458,0.7813,18.9798,-1.0000,3.3479
1/23/2015,1,7.1352,159.0609,83.8490,0.9853,20.1277,-1.0000,3.3072
1/23/2015,2,6.6305,153.5458,44.7481,1.1367,22.4957,-1.0000,2.9713
1/23/2015,3,6.2494,144.0873,65.4996,0.8318,26.7882,-1.0000,2.6546
1/23/2015,4,6.2615,133.1215,79.2008,0.8357,30.2617,-1.0000,2.3817
1/23/2015,5,5.4992,121.6671,89.7239,-0.3806,35.8137,-1.0000,1.3715
1/23/2015,6,6.1129,110.1885,98.9485,-0.1722,37.4892,-1.0000,2.7923
1/23/2015,7,5.9234,98.9881,107.8924,0.2834,38.8753,-1.0000,2.7907
1/23/2015,8,48.4346,88.1808,117.2482,0.8542,40.7357,4.6167,2.4014
1/23/2015,9,146.3721,78.5565,127.5958,2.0282,39.7975,50.9500,1.9405
1/23/2015,10,216.9507,70.2272,139.4493,4.0811,36.6802,87.0000,0.8256
1/23/2015,11,303.2709,63.8340,153.1472,5.1787,34.7430,70.1167,1.0899
1/23/2015,12,494.1012,60.0475,168.5741,6.8469,28.4160,27.6000,1.1098
1/23/2015,13,475.3679,59.3825,184.9089,6.5761,26.4192,42.7000,1.8784
1/23/2015,14,405.1362,61.9410,200.8464,6.6153,28.3367,39.4667,1.6611
1/23/2015,15,409.7869,67.3499,215.3038,7.3731,27.0045,6.0833,1.1269
1/23/2015,16,223.8973,74.9715,227.8924,7.4411,27.5632,1.4000,0.5639
1/23/2015,17,30.6352,84.1137,238.8069,4.8209,34.4042,7.6167,0.2149
1/23/2015,18,4.8723,94.5036,248.5146,3.4041,40.3388,-1.0000,0.9477
1/23/2015,19,3.9200,105.5679,257.5729,2.8198,41.3465,-1.0000,0.3555
1/23/2015,20,3.5410,116.9596,266.6170,2.0416,46.7983,-1.0000,0.5145
1/23/2015,21,4.2069,128.4533,276.4976,2.0613,46.3990,-1.0000,0.8748
1/23/2015,22,4.3045,139.6721,288.6521,1.0823,50.4640,-1.0000,0.4058
1/23/2015,23,5.5242,149.8897,305.9740,1.4085,47.5763,-1.0000,1.0827
1/24/2015,0,5.7842,157.3467,333.6167,0.5918,48.9458,-1.0000,1.5531
1/24/2015,1,6.7831,158.8402,83.5824,1.4328,43.8448,-1.0000,2.5102
1/24/2015,2,7.3444,153.3858,44.3381,3.5154,36.1782,-1.0000,3.6946
1/24/2015,3,7.4695,143.9716,65.1317,4.1681,31.4867,-1.0000,3.5741
1/24/2015,4,7.7912,133.0262,78.8912,4.6555,26.3803,-1.0000,4.6430
1/24/2015,5,7.9560,121.5773,89.4557,4.9242,22.8507,-1.0000,4.8302
1/24/2015,6,8.0119,110.0948,98.7068,5.3804,20.1945,-1.0000,4.4162
1/24/2015,7,7.9628,98.8835,107.6675,6.3901,18.3345,-1.0000,5.0632
1/24/2015,8,29.3988,88.0641,117.0347,7.6430,15.9742,4.9500,5.3381
1/24/2015,9,90.8301,78.4133,127.3928,8.9982,12.5847,90.7000,4.6657
1/24/2015,10,151.1118,70.0564,139.2620,10.2402,10.5053,96.9000,5.0878
1/24/2015,11,179.4523,63.6340,152.9887,10.7057,11.4945,97.9833,5.1225
1/24/2015,12,159.1097,59.8216,168.4631,10.7960,14.1188,97.8500,3.6318
1/24/2015,13,226.7469,59.1403,184.8607,10.8248,20.9673,98.0167,4.6559
1/24/2015,14,225.9510,61.6954,200.8618,10.3745,23.4163,97.7667,4.3414
1/24/2015,15,185.5640,67.1116,215.3705,9.8695,26.3997,96.7667,4.9979
1/24/2015,16,113.3097,74.7461,227.9948,8.4572,31.6798,95.0333,5.0582
1/24/2015,17,57.6130,83.9060,238.9337,8.3590,33.8198,45.7833,2.8989
1/24/2015,18,4.9931,94.2982,248.6599,8.3180,34.3083,-1.0000,3.0856
1/24/2015,19,5.6302,105.3759,257.7357,8.0698,35.2625,-1.0000,7.8266
1/24/2015,20,6.0344,116.7722,266.7995,7.7212,36.9348,-1.0000,5.9079
1/24/2015,21,6.1076,128.2646,276.7038,7.0070,39.5183,-1.0000,5.8066
1/24/2015,22,6.3249,139.4738,288.8831,6.9137,41.0223,-1.0000,5.1972
1/24/2015,23,6.3310,149.6702,306.2024,6.5083,41.8322,-1.0000,5.7980
1/25/2015,0,6.2999,157.1025,333.6987,6.0771,43.7392,-1.0000,6.3729
1/25/2015,1,6.3668,158.6129,83.3264,5.9523,42.9612,-1.0000,4.0713
1/25/2015,2,6.5943,153.2181,43.9309,6.3117,41.3112,-1.0000,4.1746
1/25/2015,3,6.3047,143.8487,64.7620,6.0368,43.1202,-1.0000,4.5803
1/25/2015,4,6.2331,132.9242,78.5786,5.8161,43.5270,-1.0000,2.5489
1/25/2015,5,6.4495,121.4812,89.1844,6.2383,40.6292,-1.0000,3.0419
1/25/2015,6,6.0670,109.9949,98.4624,6.0967,40.4598,-1.0000,1.9456
1/25/2015,7,6.8465,98.7728,107.4401,7.1534,37.1537,-1.0000,3.3224
1/25/2015,8,37.6696,87.9329,116.8190,7.6604,36.4217,2.4167,1.8691
1/25/2015,9,187.6679,78.2639,127.1881,9.8733,32.1318,8.9167,0.7261
1/25/2015,10,348.0984,69.8792,139.0738,10.4562,31.5333,6.2333,3.4531
1/25/2015,11,473.9029,63.4276,152.8304,11.1730,31.5827,9.7333,5.0625
1/25/2015,12,540.2807,59.5896,168.3539,12.0258,31.0135,8.8333,5.4617
1/25/2015,13,564.9988,58.8926,184.8161,12.8455,29.6893,6.3167,5.5028
1/25/2015,14,499.1557,61.4452,200.8825,13.5968,27.5450,9.6167,4.7282
1/25/2015,15,423.6378,66.8696,215.4433,14.5487,23.0877,16.8000,4.3487
1/25/2015,16,257.6509,74.5179,228.1036,14.4130,22.0905,19.2167,4.4520
1/25/2015,17,86.0334,83.6961,239.0668,12.8972,23.7157,9.9333,3.5266
1/25/2015,18,7.8972,94.0916,248.8115,11.2647,27.6130,-1.0000,3.3827
1/25/2015,19,6.6104,105.1827,257.9049,11.0737,28.6633,-1.0000,3.5518
1/25/2015,20,6.6421,116.5837,266.9886,11.0940,29.2168,-1.0000,4.0181
1/25/2015,21,6.6963,128.0747,276.9172,11.1803,28.8045,-1.0000,3.6970
1/25/2015,22,6.6383,139.2737,289.1220,11.2588,28.1138,-1.0000,3.4137
1/25/2015,23,6.7520,149.4479,306.4397,11.3295,27.2652,-1.0000,3.3669
1/26/2015,0,6.7705,156.8540,333.7916,11.4015,27.4033,-1.0000,3.8618
1/26/2015,1,6.4272,158.3790,89.0812,11.5008,26.7867,-1.0000,3.7739
1/26/2015,2,6.1103,153.0429,43.5272,10.8650,28.1080,-1.0000,3.0292
1/26/2015,3,6.6681,143.7184,64.3910,11.2640,26.5313,-1.0000,3.5331
1/26/2015,4,6.8093,132.8154,78.2634,11.7413,25.0793,-1.0000,4.5020
1/26/2015,5,6.4867,121.3786,88.9103,11.7348,24.6563,-1.0000,4.2320
1/26/2015,6,6.5234,109.8888,98.2152,11.4092,24.7955,-1.0000,3.6199
1/26/2015,7,6.2476,98.6559,107.2103,10.1848,26.7912,-1.0000,2.4138
1/26/2015,8,39.5790,87.7958,116.6012,10.4917,25.6893,1.3667,2.4930
1/26/2015,9,189.8553,78.1083,126.9817,13.3238,20.3653,5.2167,3.3360
1/26/2015,10,356.0432,69.6958,138.8846,16.5940,16.6542,5.4500,3.0236
1/26/2015,11,486.3693,63.2150,152.6723,19.8413,14.4532,6.0167,1.4464
1/26/2015,12,558.3362,59.3515,168.2467,20.6467,14.2948,6.0333,1.6726
1/26/2015,13,571.5595,58.6394,184.7754,20.7240,13.0215,6.0500,2.6603
